"index"	"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
70	"American Samoa"	16	" 10"	0.001111848	0.001040451	0.00096917	0.000899751	0.000830843	0.000762014	0.000695098	0.000631806	0.000591206	0.000572914	0.000529412	0.000467005	0.000415025	0.000367766	0.000328847	0.000296781	0.00026443	0.000235433	0.000216777	0.000199253	0.000183301	0.000169061	0.00015907	0.000149747	0.000141045	0.000132763	0.000125362	0.000118445	0.000112001	0.000106003
71	"American Samoa"	16	" 15"	0.001885785	0.001766895	0.001648527	0.001533392	0.001420001	0.001307148	0.001197507	0.001092901	0.001025544	0.000995201	0.000923061	0.000819109	0.000731941	0.000652711	0.000586889	0.000531331	0.000475264	0.000424953	0.000391512	0.000360096	0.000331502	0.00030585	0.000287297	0.000269985	0.000253826	0.000238448	0.000224738	0.000211946	0.000200033	0.000188936
72	"American Samoa"	16	" 20"	0.002614517	0.002450797	0.002287767	0.002129219	0.001970486	0.001811411	0.001656898	0.001510613	0.00141676	0.001374485	0.001273988	0.001129425	0.001008502	0.000898615	0.000807465	0.000730838	0.00065352	0.000584156	0.000538202	0.000495036	0.000455748	0.000420502	0.000394995	0.000371197	0.000348986	0.000327847	0.000308975	0.000291344	0.000274925	0.000259632
73	"American Samoa"	16	" 25"	0.002857462	0.002665973	0.002475848	0.002290983	0.002113773	0.00193954	0.001770328	0.001608309	0.00150383	0.001456771	0.001344909	0.001185118	0.001052827	0.000932619	0.000833626	0.000751988	0.000669652	0.000595862	0.000548144	0.000503334	0.000462551	0.000426091	0.000400244	0.000376133	0.000353627	0.00033221	0.000313114	0.000295297	0.000278703	0.00026325
74	"American Samoa"	16	" 30"	0.00315731	0.002940676	0.002725914	0.002517117	0.002322348	0.002133234	0.001949579	0.001770724	0.001654518	0.001602178	0.001477768	0.00130017	0.001153277	0.001019807	0.00091003	0.000819787	0.000728792	0.000647265	0.000594892	0.00054572	0.000500968	0.000461016	0.00043295	0.000406766	0.000382325	0.000359067	0.000338379	0.000319116	0.000301175	0.000284468
75	"American Samoa"	16	" 35"	0.003972014	0.003715694	0.003461141	0.003213701	0.002975256	0.002740286	0.002512142	0.002290514	0.002146684	0.002081909	0.001927958	0.001706407	0.00152095	0.001352473	0.001212805	0.001095484	0.000977165	0.000871071	0.000801265	0.000735722	0.000676076	0.000622699	0.00058462	0.000549094	0.000515937	0.000484387	0.000456365	0.000430308	0.000406042	0.00038344
76	"American Samoa"	16	" 40"	0.005410705	0.005109843	0.004810196	0.004518994	0.004229301	0.003939885	0.003658959	0.003377005	0.003191453	0.0031079	0.002909352	0.002616905	0.002363839	0.002134017	0.00193888	0.001764591	0.001588697	0.001430562	0.001319239	0.001214685	0.00111956	0.001033818	0.000969925	0.000910327	0.000854709	0.000801791	0.00075495	0.000711521	0.000671083	0.000633414
77	"American Samoa"	16	" 45"	0.007773252	0.007425259	0.007078415	0.006741423	0.006395141	0.006044545	0.005704333	0.00534415	0.00510197	0.00499294	0.004733902	0.004339639	0.003983227	0.003659704	0.003375257	0.003099877	0.002821715	0.002570757	0.00237828	0.00219747	0.002033025	0.001883443	0.001765913	0.001656315	0.001554061	0.001456794	0.001370888	0.001291393	0.001217386	0.001148447
78	"American Samoa"	16	" 50"	0.011565091	0.011159827	0.010755447	0.010362666	0.009940077	0.009504497	0.009081993	0.008620087	0.008305759	0.008164284	0.007828255	0.007299931	0.006802801	0.006351849	0.005939575	0.005507344	0.005070303	0.004674501	0.004342912	0.004031354	0.003748169	0.003487744	0.003270441	0.003067898	0.002879019	0.002699425	0.002540197	0.002392355	0.002254766	0.002126629
79	"American Samoa"	16	" 55"	0.017521844	0.017037849	0.016552322	0.016080903	0.015551401	0.014997035	0.014459617	0.013862984	0.013454799	0.013271141	0.012835072	0.012128693	0.011440866	0.010817483	0.010224249	0.009555614	0.008879045	0.008264196	0.007705863	0.007181375	0.006705121	0.006262376	0.005871399	0.005507271	0.005167969	0.004845577	0.004558004	0.004289599	0.004039949	0.003807511
80	"American Samoa"	16	" 60"	0.026650333	0.026046465	0.025438557	0.024848629	0.024166367	0.023445035	0.022746284	0.021960539	0.021420712	0.021177931	0.020601746	0.01964547	0.018689665	0.017824452	0.016972737	0.015958723	0.014932614	0.013998083	0.013096322	0.012249886	0.01148244	0.01076334	0.010101437	0.009485791	0.008912809	0.008368999	0.00788015	0.007420882	0.006994101	0.006597202
81	"American Samoa"	16	" 65"	0.040608145	0.039848658	0.039088128	0.03834788	0.037467194	0.036527262	0.035624396	0.034593054	0.033886279	0.033565673	0.032809096	0.031545633	0.030215404	0.029030221	0.027830009	0.026334368	0.024825241	0.023443967	0.022039111	0.020728341	0.019540593	0.018421803	0.017351563	0.016361939	0.015440277	0.014565647	0.013771947	0.013017453	0.012317008	0.011667225
82	"American Samoa"	16	" 70"	0.063735677	0.062745241	0.061756541	0.060792235	0.059623646	0.058372959	0.057180228	0.055794905	0.054844399	0.054412674	0.053398329	0.051672479	0.049794636	0.048133987	0.046405237	0.04415613	0.041896955	0.039818301	0.037599401	0.035542829	0.033685054	0.031927185	0.030182202	0.028581052	0.02709448	0.025686656	0.024392162	0.023145563	0.021991945	0.020927775
83	"American Samoa"	16	" 75"	0.100492921	0.099260153	0.098015239	0.096810653	0.095329009	0.093748131	0.092229391	0.090447553	0.089205492	0.088654816	0.087353512	0.084987291	0.082494704	0.080238047	0.077791349	0.074440519	0.071077296	0.067986389	0.064490664	0.061245756	0.058335809	0.055558876	0.052685177	0.050053602	0.047631715	0.045351347	0.043207493	0.041115833	0.039189651	0.037426113
84	"American Samoa"	16	" 80"	0.154406632	0.153007722	0.151573086	0.150204142	0.148485897	0.146665503	0.144901739	0.142806603	0.141315226	0.140678426	0.139162873	0.136139797	0.13310355	0.130270121	0.127032259	0.122316618	0.117586304	0.11324822	0.10800675	0.103126318	0.098782792	0.094596305	0.090059283	0.085907901	0.082119509	0.07857287	0.075153898	0.07176799	0.068663308	0.065843182
85	"American Samoa"	16	" 85"	0.229025034	0.22763721	0.226180843	0.22482689	0.223074044	0.221244987	0.219453801	0.217289966	0.215701955	0.215066151	0.213538015	0.210032168	0.206763527	0.203581948	0.199677602	0.193551448	0.187408004	0.181796101	0.17448349	0.167639546	0.161597764	0.155707134	0.148988284	0.142836451	0.137267002	0.132082229	0.126940381	0.121760182	0.117026201	0.112762613
86	"American Samoa"	16	" 90"	0.324917688	0.323801401	0.322579364	0.321505626	0.320031588	0.318546514	0.31706759	0.315229811	0.313807844	0.313308337	0.31208626	0.308506931	0.305568801	0.30250999	0.298342011	0.291171295	0.283977935	0.277454124	0.268187598	0.25944901	0.251806497	0.244260076	0.23515459	0.226800965	0.219296054	0.212350526	0.205240799	0.197938002	0.191280608	0.185344425
87	"American Samoa"	16	" 95"	0.437710797	0.437127595	0.436405772	0.43587833	0.435011715	0.434233139	0.433421478	0.432333336	0.431374027	0.431149841	0.43056576	0.427472572	0.425517219	0.423174993	0.419364058	0.411980376	0.404555316	0.397905314	0.387473301	0.37752716	0.368929496	0.36032503	0.349282999	0.339124605	0.330071831	0.321751874	0.312933021	0.303680561	0.295262916	0.287857645
88	"American Samoa"	16	"100+"	0.562955888	0.563063159	0.5630167	0.563190206	0.563147337	0.563295605	0.563374197	0.56331788	0.563043635	0.563172994	0.563420159	0.561395945	0.560913451	0.559810218	0.557081827	0.550818534	0.544469071	0.538914956	0.529106791	0.519610504	0.511549557	0.503382704	0.492163684	0.481839812	0.47275412	0.464504725	0.455427843	0.445703696	0.436905581	0.429358584
89	"Andorra"	20	"  0"	0.064589686	0.046116749	0.034706588	0.029872939	0.025665231	0.021650192	0.017400728	0.016712407	0.015069921	0.012687617	0.010019397	0.008952071	0.008385131	0.007857308	0.007356333	0.006896315	0.006495374	0.006124052	0.005772183	0.005431649	0.005117575	0.004816797	0.004536354	0.004260087	0.004002095	0.003756311	0.003531778	0.003314381	0.003103108	0.002898955
90	"Andorra"	20	"  1"	0.005180987	0.002779039	0.001789939	0.001417235	0.001109672	0.000862181	0.000617036	0.000585255	0.000510503	0.000404491	0.000309063	0.000272359	0.000256049	0.00024103	0.000226789	0.000213833	0.000201909	0.000190755	0.000180118	0.000169993	0.000160635	0.000151033	0.000142195	0.000133362	0.000125541	0.000117726	0.000110671	0.00010362	9.73256E-05	9.07838E-05
91	"Andorra"	20	"  5"	0.001666022	0.001083155	0.000774204	0.000650909	0.000539571	0.000446342	0.000344009	0.000329781	0.000295613	0.000243454	0.000191936	0.000170918	0.00016056	0.000150623	0.000141258	0.000132617	0.000124817	0.000117691	0.000110861	0.000104136	9.80056E-05	9.20922E-05	8.66053E-05	8.11689E-05	7.58909E-05	7.11106E-05	6.66558E-05	6.25508E-05	5.83073E-05	5.44501E-05
92	"Andorra"	20	" 10"	0.001168356	0.00084574	0.000645198	0.000556898	0.000479551	0.000405252	0.000326286	0.000313563	0.000283561	0.000239307	0.000189933	0.000169955	0.000158898	0.000148582	0.000138792	0.000129798	0.000121738	0.000114262	0.000107296	0.000100538	9.42329E-05	8.823E-05	8.26419E-05	7.71214E-05	7.19768E-05	6.71424E-05	6.27901E-05	5.85782E-05	5.44971E-05	5.05441E-05
93	"Andorra"	20	" 15"	0.001980318	0.001444436	0.001115125	0.000968638	0.000840153	0.000715555	0.000582448	0.000560396	0.000508418	0.000431732	0.000343388	0.00030751	0.000286976	0.000267821	0.000249641	0.000232942	0.000218035	0.000204212	0.000191324	0.000178824	0.000167223	0.000156281	0.000146091	0.000136029	0.00012665	0.000117883	0.000110036	0.000102443	9.50874E-05	8.79595E-05
94	"Andorra"	20	" 20"	0.002744606	0.002004935	0.001541585	0.001337478	0.001158621	0.000985775	0.00080134	0.000770925	0.000699239	0.000593494	0.000472078	0.000422782	0.000394556	0.000368224	0.000343232	0.00032028	0.000299738	0.000280684	0.000262922	0.000245695	0.000229707	0.000214624	0.000200579	0.000186711	0.000173785	0.000161707	0.000150907	0.000140454	0.000130331	0.000120521
95	"Andorra"	20	" 25"	0.003010603	0.002151508	0.001642788	0.001415578	0.00121706	0.001027965	0.000827104	0.000794713	0.000718337	0.00060573	0.000479503	0.000428399	0.000399799	0.00037312	0.000347797	0.000324543	0.000303779	0.000284524	0.000266574	0.000249164	0.000232995	0.000217715	0.000203487	0.000189439	0.000176344	0.000164106	0.000153159	0.000142565	0.000132304	0.000122361
96	"Andorra"	20	" 30"	0.003331141	0.002363304	0.001809075	0.001556364	0.001335639	0.001125671	0.00090282	0.000867022	0.000782598	0.000658148	0.00051957	0.000463524	0.000432466	0.000403494	0.000375996	0.000350742	0.000328287	0.000307469	0.000288061	0.000269239	0.000251758	0.000235246	0.000219872	0.000204689	0.000190538	0.000177314	0.000165485	0.000154036	0.000142948	0.000132204
97	"Andorra"	20	" 35"	0.004176812	0.00302615	0.002337985	0.002025214	0.001751195	0.001486101	0.001203428	0.001156872	0.001047125	0.000885323	0.000700869	0.000626103	0.000583963	0.000544656	0.00050735	0.000473093	0.000442713	0.000414553	0.000388302	0.000362844	0.00033923	0.000316977	0.000296258	0.000275797	0.00025673	0.000238911	0.000222972	0.000207544	0.000192605	0.000178127
98	"Andorra"	20	" 40"	0.005649443	0.004292001	0.003438255	0.003034778	0.002678031	0.002316295	0.001924935	0.0018557	0.001692695	0.001452202	0.001159096	0.001039529	0.000968824	0.000902881	0.000840305	0.000782849	0.000732197	0.000685268	0.000641516	0.000599088	0.00055987	0.000523133	0.000488929	0.000455158	0.000423685	0.000394275	0.000367967	0.000342507	0.00031785	0.000293958
99	"Andorra"	20	" 45"	0.00804882	0.00647111	0.005424108	0.00489753	0.004425754	0.003916287	0.003353187	0.00324363	0.002986163	0.002605955	0.002101365	0.001893951	0.001763888	0.001642624	0.001527583	0.001421982	0.001329237	0.001243345	0.00116327	0.001085636	0.001014121	0.000947537	0.000885556	0.00082437	0.000767353	0.000714071	0.000666409	0.000620286	0.000575626	0.000532357
100	"Andorra"	20	" 50"	0.011885041	0.010034484	0.00872389	0.008040501	0.007420098	0.006709471	0.005904858	0.005732556	0.005328637	0.004731542	0.003865835	0.003507178	0.003266697	0.003042604	0.00283012	0.002635166	0.002462729	0.002303023	0.002154174	0.002009916	0.001877255	0.001754095	0.001639482	0.001526365	0.001420988	0.001322463	0.00123428	0.001148963	0.001066369	0.000986362
101	"Andorra"	20	" 55"	0.017898973	0.015671595	0.013997824	0.013110482	0.012295052	0.011311807	0.010170413	0.009903296	0.009278869	0.008355163	0.006902952	0.006297358	0.005864665	0.005461819	0.00508017	0.004730278	0.004417344	0.004127492	0.003857453	0.003595896	0.003355797	0.003133437	0.002926607	0.002722566	0.002532573	0.002355152	0.002196564	0.002043181	0.001894741	0.001751002
102	"Andorra"	20	" 60"	0.027116545	0.024322837	0.022138938	0.020965607	0.019876822	0.018510461	0.016890888	0.016484928	0.015538795	0.014139256	0.011801096	0.010822606	0.010090045	0.009408997	0.008764649	0.00817466	0.007639411	0.007143712	0.006682476	0.006236172	0.005825701	0.005443998	0.005089231	0.004739514	0.004414109	0.004109209	0.00383564	0.003571206	0.00331544	0.003067912
103	"Andorra"	20	" 65"	0.041190128	0.037670362	0.034820538	0.03328792	0.031844652	0.029968394	0.027709778	0.027110575	0.025715137	0.023654159	0.020032264	0.018516745	0.017335393	0.016238257	0.015200892	0.014253782	0.013376211	0.012563528	0.01180691	0.01107691	0.010398937	0.009760541	0.009176714	0.008581431	0.00803733	0.007521815	0.007051822	0.006597643	0.006178262	0.005733258
104	"Andorra"	20	" 70"	0.064491724	0.05989756	0.056097375	0.054040034	0.052078033	0.049446132	0.046220555	0.045321544	0.04322733	0.040138243	0.034452068	0.032080856	0.030158025	0.028380615	0.026707491	0.025186784	0.023737136	0.022398318	0.021156571	0.019964167	0.018842206	0.017766983	0.016799991	0.015788285	0.014878991	0.014003479	0.013190347	0.012406413	0.011712798	0.01091887
105	"Andorra"	20	" 75"	0.101439974	0.095687668	0.09086552	0.088170454	0.085601425	0.082022305	0.077503158	0.076163037	0.073059987	0.068480646	0.059539102	0.055814536	0.052638409	0.049725274	0.047006178	0.044544604	0.042106414	0.039863142	0.037805348	0.035836928	0.033963095	0.03212611	0.030463176	0.028778859	0.027252229	0.02575454	0.024343779	0.022989925	0.02175455	0.020439223
106	"Andorra"	20	" 80"	0.15549345	0.148921121	0.14334827	0.140102612	0.13702257	0.132511852	0.126604983	0.124716229	0.120378224	0.113973413	0.100582226	0.095003883	0.089973841	0.085391475	0.081149051	0.077322924	0.073368504	0.069740406	0.066450146	0.063314476	0.060287842	0.05724413	0.054466877	0.051751601	0.04926642	0.046775569	0.044391207	0.042113406	0.039963022	0.037855313
107	"Andorra"	20	" 85"	0.230126001	0.22354986	0.217933843	0.214464549	0.211212955	0.206100536	0.199088391	0.196626493	0.191038293	0.182784341	0.164106128	0.156316201	0.148843584	0.142072991	0.135852553	0.130262303	0.124204876	0.118655192	0.113682079	0.108958911	0.1043227	0.099524051	0.095102542	0.090942718	0.087091665	0.083135152	0.079276638	0.075605942	0.072006884	0.068800582
108	"Andorra"	20	" 90"	0.325843653	0.320483267	0.315915363	0.312790431	0.30994829	0.304932338	0.297602146	0.29470046	0.288233054	0.278676009	0.254986742	0.245092493	0.234932466	0.225766253	0.217407714	0.209923713	0.201379696	0.193551914	0.186629528	0.180077404	0.173512573	0.166494242	0.159950711	0.154047764	0.148510418	0.142657004	0.13682475	0.131296648	0.12564282	0.121138363
109	"Andorra"	20	" 95"	0.438266413	0.435362526	0.432970481	0.430835588	0.429051194	0.425029994	0.418533494	0.415503902	0.408950612	0.399247745	0.372515365	0.361342761	0.348980176	0.337868625	0.327818029	0.318861682	0.308035689	0.298108401	0.289471847	0.281331468	0.272967466	0.263700635	0.254943092	0.247404183	0.240228234	0.23239382	0.224396905	0.216843616	0.208750272	0.20310828
110	"Andorra"	20	"100+"	0.563011175	0.563329918	0.563799151	0.563144331	0.562874685	0.560683146	0.556289186	0.553641812	0.548227004	0.540151086	0.514916775	0.50442731	0.491818628	0.480568218	0.470525889	0.461667953	0.450270796	0.439844503	0.431024337	0.422793854	0.414070163	0.404033531	0.394436923	0.386670734	0.379182753	0.370715769	0.361860023	0.353571937	0.344226608	0.338830383
111	"Angola"	24	"  0"	0.296901549	0.273018487	0.251019123	0.230960216	0.212400856	0.195463965	0.18941016	0.18764683	0.18435842	0.164463641	0.135651758	0.121191519	0.111327462	0.101193778	0.091483756	0.082234424	0.073627016	0.06577007	0.05870131	0.052465952	0.046924243	0.042066895	0.037842122	0.034125367	0.030868277	0.028086467	0.02564957	0.023460596	0.021673025	0.020211249
112	"Angola"	24	"  1"	0.053475246	0.04912493	0.045070361	0.04134008	0.040229417	0.036705795	0.03528821	0.034959552	0.03421384	0.030105639	0.023524223	0.019879671	0.017675216	0.015443071	0.013378442	0.011499885	0.00981921	0.008335752	0.007034295	0.005883155	0.00486581	0.003990738	0.003260118	0.00268145	0.002196494	0.001859938	0.001602762	0.001380688	0.001223987	0.001118564
113	"Angola"	24	"  5"	0.021585256	0.019760797	0.018077337	0.016540169	0.01325496	0.012541865	0.01239081	0.012265138	0.012073132	0.010287238	0.008311603	0.00757435	0.006553138	0.005833912	0.005128621	0.00447223	0.003866974	0.003317164	0.002836032	0.002417989	0.002052043	0.001734261	0.001462257	0.001240834	0.001051742	0.000918263	0.00080711	0.000710025	0.000639251	0.000586372
114	"Angola"	24	" 10"	0.007560617	0.007086737	0.006627571	0.006182374	0.005747931	0.006379464	0.006205819	0.006141217	0.006043523	0.005449462	0.004502577	0.004049829	0.003689992	0.003315597	0.002986864	0.002660564	0.002359284	0.002090822	0.001849607	0.001638283	0.001446901	0.001280047	0.001132615	0.001006987	0.000895779	0.000806325	0.000726402	0.000655898	0.000601478	0.000556921
115	"Angola"	24	" 15"	0.009526532	0.008901354	0.008313732	0.007755549	0.00722121	0.006567422	0.006406113	0.006335589	0.006260356	0.00566651	0.004765885	0.0044421	0.004126953	0.003827392	0.003528073	0.003229321	0.002948829	0.002696036	0.002466696	0.002265635	0.002079337	0.001914647	0.001764226	0.001614984	0.001482224	0.001366697	0.001260828	0.00116296	0.001086163	0.001021567
116	"Angola"	24	" 20"	0.012713057	0.01189477	0.01112457	0.010395724	0.009696687	0.009061142	0.008845105	0.00874477	0.008678588	0.008018282	0.00685614	0.006320977	0.005865646	0.005414582	0.00500541	0.004603361	0.004217811	0.003856783	0.003534235	0.003249578	0.002985138	0.002751039	0.002532995	0.002314895	0.002118436	0.001947159	0.001794944	0.001653341	0.00154386	0.001450518
117	"Angola"	24	" 25"	0.014294155	0.013364143	0.012488646	0.011659331	0.010866714	0.010204574	0.009945338	0.009878355	0.010001198	0.0096775	0.008464016	0.007625192	0.007002838	0.006396704	0.005938658	0.005485891	0.005034081	0.004599886	0.004207563	0.00386294	0.003538884	0.003249974	0.002975432	0.002707617	0.002464569	0.002247234	0.002051307	0.001872754	0.001730971	0.001608874
